,continent,location,date,new_cases,new_deaths,monthly_total_vaccination,monthly_people_vaccinated
3318,Europe,Ireland,2022-03,159003.0,256.0,141070.0,9294.0
3319,Europe,Ireland,2022-04,54610.0,275.0,68400.0,4815.0
3320,Europe,Isle of Man,2020-03,60.0,0.0,0.0,0.0
3321,Europe,Isle of Man,2020-04,255.0,21.0,0.0,0.0
3322,Europe,Isle of Man,2020-05,21.0,3.0,0.0,0.0
3323,Europe,Isle of Man,2020-06,0.0,0.0,0.0,0.0
3324,Europe,Isle of Man,2020-07,0.0,0.0,0.0,0.0
3325,Europe,Isle of Man,2020-08,0.0,0.0,0.0,0.0
3326,Europe,Isle of Man,2020-09,4.0,0.0,0.0,0.0
3327,Europe,Isle of Man,2020-10,13.0,0.0,0.0,0.0
3328,Europe,Isle of Man,2020-11,16.0,1.0,0.0,0.0
3329,Europe,Isle of Man,2020-12,8.0,0.0,0.0,0.0
3330,Europe,Isle of Man,2021-01,57.0,0.0,6859.0,5829.0
3331,Europe,Isle of Man,2021-02,50.0,0.0,14593.0,8294.0
3332,Europe,Isle of Man,2021-03,1085.0,4.0,28974.0,20992.0
3333,Europe,Isle of Man,2021-04,18.0,0.0,22191.0,21729.0
3334,Europe,Isle of Man,2021-05,5.0,0.0,16890.0,4471.0
3335,Europe,Isle of Man,2021-06,21.0,0.0,15492.0,1926.0
3336,Europe,Isle of Man,2021-07,2720.0,0.0,18948.0,1631.0
3337,Europe,Isle of Man,2021-08,2343.0,9.0,3642.0,246.0
3338,Europe,Isle of Man,2021-09,906.0,13.0,1730.0,343.0
3339,Europe,Isle of Man,2021-10,2109.0,6.0,2990.0,2412.0
3340,Europe,Isle of Man,2021-11,1648.0,9.0,822.0,431.0
3341,Europe,Isle of Man,2021-12,2302.0,1.0,44685.0,486.0
3342,Europe,Isle of Man,2022-01,7926.0,4.0,7042.0,355.0
3343,Europe,Isle of Man,2022-02,1277.0,9.0,2520.0,256.0
3344,Europe,Isle of Man,2022-03,5744.0,4.0,2145.0,118.0
3345,Europe,Isle of Man,2022-04,3078.0,14.0,158.0,13.0
3346,Europe,Italy,2020-01,2.0,0.0,0.0,0.0
3347,Europe,Italy,2020-02,1126.0,29.0,0.0,0.0
3348,Europe,Italy,2020-03,104664.0,12399.0,0.0,0.0
3349,Europe,Italy,2020-04,99671.0,15539.0,0.0,0.0
3350,Europe,Italy,2020-05,27534.0,5448.0,0.0,0.0
3351,Europe,Italy,2020-06,7729.0,1383.0,0.0,0.0
3352,Europe,Italy,2020-07,6959.0,374.0,0.0,0.0
3353,Europe,Italy,2020-08,21677.0,342.0,0.0,0.0
3354,Europe,Italy,2020-09,45647.0,411.0,0.0,0.0
3355,Europe,Italy,2020-10,364569.0,2724.0,0.0,0.0
3356,Europe,Italy,2020-11,922124.0,16958.0,0.0,0.0
3357,Europe,Italy,2020-12,505612.0,18583.0,40790.0,40790.0
3358,Europe,Italy,2021-01,445866.0,14357.0,2004100.0,1357933.0
3359,Europe,Italy,2021-02,372233.0,9183.0,2393457.0,1599449.0
3360,Europe,Italy,2021-03,659634.0,11647.0,6079109.0,4247014.0
3361,Europe,Italy,2021-04,437754.0,11461.0,9796875.0,7078888.0
3362,Europe,Italy,2021-05,195168.0,5321.0,15118927.0,9490311.0
3363,Europe,Italy,2021-06,42088.0,1438.0,16724180.0,10625104.0
3364,Europe,Italy,2021-07,90119.0,497.0,16723036.0,4135505.0
3365,Europe,Italy,2021-08,189963.0,1158.0,9210260.0,4166473.0
3366,Europe,Italy,2021-09,132364.0,1700.0,6906174.0,2553971.0
3367,Europe,Italy,2021-10,99610.0,1179.0,5026396.0,1377919.0
3368,Europe,Italy,2021-11,256582.0,1728.0,6662369.0,601766.0
3369,Europe,Italy,2021-12,1097136.0,3574.0,14653847.0,1124039.0
3370,Europe,Italy,2022-01,4857433.0,9096.0,17067813.0,1807566.0
3371,Europe,Italy,2022-02,1799720.0,8269.0,5759225.0,424185.0
3372,Europe,Italy,2022-03,1859518.0,4616.0,1797037.0,99592.0
3373,Europe,Italy,2022-04,1548969.0,3544.0,699588.0,26905.0
3374,Europe,Jersey,2021-03,0.0,0.0,59132.0,44318.0
3375,Europe,Jersey,2021-04,0.0,0.0,23606.0,8087.0
3376,Europe,Jersey,2021-05,0.0,0.0,25839.0,8556.0
3377,Europe,Jersey,2021-06,0.0,0.0,14353.0,9374.0
3378,Europe,Jersey,2021-07,0.0,0.0,19136.0,3932.0
3379,Europe,Jersey,2021-08,0.0,0.0,6663.0,1989.0
3380,Europe,Jersey,2021-09,0.0,0.0,6192.0,1167.0
3381,Europe,Jersey,2021-10,0.0,0.0,17799.0,1524.0
3382,Europe,Jersey,2021-11,0.0,0.0,14508.0,904.0
3383,Europe,Jersey,2021-12,0.0,0.0,22707.0,1616.0
3384,Europe,Jersey,2022-01,0.0,0.0,9910.0,775.0
3385,Europe,Jersey,2022-02,0.0,0.0,2526.0,403.0
3386,Europe,Jersey,2022-03,0.0,0.0,5688.0,191.0
3387,Europe,Jersey,2022-04,0.0,0.0,3111.0,238.0
3388,Europe,Kosovo,2020-03,106.0,1.0,0.0,0.0
3389,Europe,Kosovo,2020-04,693.0,21.0,0.0,0.0
3390,Europe,Kosovo,2020-05,271.0,8.0,0.0,0.0
3391,Europe,Kosovo,2020-06,1729.0,19.0,0.0,0.0
3392,Europe,Kosovo,2020-07,5531.0,178.0,0.0,0.0
3393,Europe,Kosovo,2020-08,5124.0,298.0,0.0,0.0
3394,Europe,Kosovo,2020-09,2166.0,100.0,0.0,0.0
3395,Europe,Kosovo,2020-10,3708.0,53.0,0.0,0.0
3396,Europe,Kosovo,2020-11,20268.0,338.0,0.0,0.0
3397,Europe,Kosovo,2020-12,11548.0,316.0,0.0,0.0
3398,Europe,Kosovo,2021-01,9074.0,166.0,0.0,0.0
3399,Europe,Kosovo,2021-02,8233.0,94.0,0.0,0.0
3400,Europe,Kosovo,2021-03,20730.0,274.0,0.0,0.0
3401,Europe,Kosovo,2021-04,14457.0,268.0,22096.0,22096.0
3402,Europe,Kosovo,2021-05,3364.0,114.0,33141.0,33141.0
3403,Europe,Kosovo,2021-06,756.0,14.0,123792.0,82219.0
3404,Europe,Kosovo,2021-07,607.0,7.0,249789.0,145147.0
3405,Europe,Kosovo,2021-08,36621.0,234.0,396927.0,266252.0
3406,Europe,Kosovo,2021-09,15086.0,450.0,503080.0,249011.0
3407,Europe,Kosovo,2021-10,690.0,24.0,229703.0,40284.0
3408,Europe,Kosovo,2021-11,329.0,7.0,56832.0,15615.0
3409,Europe,Kosovo,2021-12,393.0,6.0,48583.0,30154.0
3410,Europe,Kosovo,2022-01,44454.0,25.0,113142.0,9824.0
3411,Europe,Kosovo,2022-02,20310.0,99.0,35486.0,5626.0
3412,Europe,Kosovo,2022-03,1223.0,20.0,9860.0,2361.0
3413,Europe,Kosovo,2022-04,520.0,4.0,3292.0,762.0
3414,Europe,Latvia,2020-01,0.0,0.0,0.0,0.0
3415,Europe,Latvia,2020-02,0.0,0.0,0.0,0.0
3416,Europe,Latvia,2020-03,398.0,0.0,0.0,0.0
3417,Europe,Latvia,2020-04,460.0,15.0,0.0,0.0
3418,Europe,Latvia,2020-05,208.0,9.0,0.0,0.0
3419,Europe,Latvia,2020-06,52.0,6.0,0.0,0.0
3420,Europe,Latvia,2020-07,113.0,2.0,0.0,0.0
3421,Europe,Latvia,2020-08,165.0,2.0,0.0,0.0
3422,Europe,Latvia,2020-09,428.0,3.0,0.0,0.0
3423,Europe,Latvia,2020-10,4070.0,34.0,0.0,0.0
3424,Europe,Latvia,2020-11,11181.0,135.0,0.0,0.0
3425,Europe,Latvia,2020-12,23829.0,429.0,2332.0,2331.0
3426,Europe,Latvia,2021-01,25337.0,560.0,21892.0,15108.0
3427,Europe,Latvia,2021-02,19945.0,423.0,39641.0,29131.0
3428,Europe,Latvia,2021-03,16177.0,281.0,78695.0,71222.0
3429,Europe,Latvia,2021-04,16195.0,232.0,179387.0,149121.0
3430,Europe,Latvia,2021-05,14641.0,245.0,442781.0,240872.0
3431,Europe,Latvia,2021-06,4230.0,137.0,355781.0,116230.0
3432,Europe,Latvia,2021-07,1434.0,43.0,200539.0,110737.0
3433,Europe,Latvia,2021-08,3774.0,22.0,155531.0,90994.0
3434,Europe,Latvia,2021-09,15654.0,139.0,160682.0,89487.0
3435,Europe,Latvia,2021-10,60848.0,536.0,322028.0,246378.0
3436,Europe,Latvia,2021-11,34520.0,926.0,314839.0,115026.0
3437,Europe,Latvia,2021-12,23015.0,391.0,281345.0,37435.0
3438,Europe,Latvia,2022-01,116090.0,303.0,232341.0,22937.0
3439,Europe,Latvia,2022-02,260356.0,366.0,65198.0,4610.0
3440,Europe,Latvia,2022-03,145775.0,377.0,22814.0,2122.0
3441,Europe,Latvia,2022-04,19135.0,139.0,7316.0,865.0
3442,Europe,Liechtenstein,2020-03,69.0,0.0,0.0,0.0
3443,Europe,Liechtenstein,2020-04,14.0,1.0,0.0,0.0
3444,Europe,Liechtenstein,2020-05,0.0,0.0,0.0,0.0
3445,Europe,Liechtenstein,2020-06,4.0,0.0,0.0,0.0
3446,Europe,Liechtenstein,2020-07,6.0,0.0,0.0,0.0
3447,Europe,Liechtenstein,2020-08,19.0,0.0,0.0,0.0
3448,Europe,Liechtenstein,2020-09,12.0,0.0,0.0,0.0
3449,Europe,Liechtenstein,2020-10,456.0,2.0,0.0,0.0
3450,Europe,Liechtenstein,2020-11,736.0,14.0,0.0,0.0
3451,Europe,Liechtenstein,2020-12,909.0,27.0,0.0,0.0
3452,Europe,Liechtenstein,2021-01,344.0,9.0,841.0,818.0
3453,Europe,Liechtenstein,2021-02,83.0,2.0,1761.0,1045.0
3454,Europe,Liechtenstein,2021-03,105.0,1.0,3501.0,2522.0
3455,Europe,Liechtenstein,2021-04,268.0,0.0,6899.0,4622.0
3456,Europe,Liechtenstein,2021-05,82.0,1.0,8842.0,4048.0
3457,Europe,Liechtenstein,2021-06,28.0,1.0,10653.0,6458.0
3458,Europe,Liechtenstein,2021-07,56.0,0.0,6727.0,1258.0
3459,Europe,Liechtenstein,2021-08,204.0,0.0,3935.0,2287.0
3460,Europe,Liechtenstein,2021-09,166.0,0.0,3722.0,1498.0
3461,Europe,Liechtenstein,2021-10,105.0,3.0,1865.0,531.0
3462,Europe,Liechtenstein,2021-11,1016.0,0.0,2401.0,654.0
3463,Europe,Liechtenstein,2021-12,1453.0,8.0,11864.0,416.0
3464,Europe,Liechtenstein,2022-01,2797.0,4.0,6073.0,488.0
3465,Europe,Liechtenstein,2022-02,3073.0,5.0,1145.0,63.0
3466,Europe,Liechtenstein,2022-03,4377.0,6.0,205.0,13.0
3467,Europe,Liechtenstein,2022-04,748.0,1.0,78.0,6.0
3468,Europe,Lithuania,2020-02,1.0,0.0,0.0,0.0
3469,Europe,Lithuania,2020-03,467.0,4.0,0.0,0.0
3470,Europe,Lithuania,2020-04,907.0,28.0,0.0,0.0
3471,Europe,Lithuania,2020-05,292.0,22.0,0.0,0.0
3472,Europe,Lithuania,2020-06,145.0,7.0,0.0,0.0
3473,Europe,Lithuania,2020-07,257.0,2.0,0.0,0.0
3474,Europe,Lithuania,2020-08,831.0,6.0,0.0,0.0
3475,Europe,Lithuania,2020-09,1788.0,8.0,0.0,0.0
3476,Europe,Lithuania,2020-10,10127.0,75.0,0.0,0.0
3477,Europe,Lithuania,2020-11,46496.0,468.0,0.0,0.0
3478,Europe,Lithuania,2020-12,80644.0,1176.0,9755.0,9755.0
3479,Europe,Lithuania,2021-01,40588.0,1012.0,85088.0,62729.0
3480,Europe,Lithuania,2021-02,16602.0,436.0,146095.0,94035.0
3481,Europe,Lithuania,2021-03,16974.0,330.0,281659.0,186915.0
3482,Europe,Lithuania,2021-04,31150.0,349.0,468204.0,336585.0
3483,Europe,Lithuania,2021-05,27114.0,343.0,623285.0,330073.0
3484,Europe,Lithuania,2021-06,4386.0,117.0,632291.0,221771.0
3485,Europe,Lithuania,2021-07,4049.0,32.0,337028.0,173270.0
3486,Europe,Lithuania,2021-08,16007.0,146.0,417278.0,244820.0
3487,Europe,Lithuania,2021-09,32858.0,432.0,226391.0,89300.0
3488,Europe,Lithuania,2021-10,77032.0,880.0,169545.0,63002.0
3489,Europe,Lithuania,2021-11,61583.0,864.0,308451.0,58372.0
3490,Europe,Lithuania,2021-12,49299.0,650.0,426582.0,47172.0
3491,Europe,Lithuania,2022-01,159916.0,485.0,283235.0,24608.0
3492,Europe,Lithuania,2022-02,223041.0,549.0,36067.0,3889.0
3493,Europe,Lithuania,2022-03,122285.0,482.0,16397.0,2441.0
3494,Europe,Lithuania,2022-04,30806.0,203.0,9883.0,1618.0
3495,Europe,Luxembourg,2020-02,1.0,0.0,0.0,0.0
3496,Europe,Luxembourg,2020-03,2177.0,23.0,0.0,0.0
3497,Europe,Luxembourg,2020-04,1606.0,69.0,0.0,0.0
3498,Europe,Luxembourg,2020-05,234.0,20.0,0.0,0.0
3499,Europe,Luxembourg,2020-06,281.0,0.0,0.0,0.0
3500,Europe,Luxembourg,2020-07,2396.0,4.0,0.0,0.0
3501,Europe,Luxembourg,2020-08,1278.0,10.0,0.0,0.0
3502,Europe,Luxembourg,2020-09,1884.0,0.0,0.0,0.0
3503,Europe,Luxembourg,2020-10,8625.0,28.0,0.0,0.0
3504,Europe,Luxembourg,2020-11,17544.0,169.0,0.0,0.0
3505,Europe,Luxembourg,2020-12,11737.0,174.0,1251.0,1251.0
3506,Europe,Luxembourg,2021-01,3973.0,82.0,11182.0,9501.0
3507,Europe,Luxembourg,2021-02,4722.0,60.0,25374.0,16349.0
3508,Europe,Luxembourg,2021-03,6532.0,109.0,57885.0,46050.0
3509,Europe,Luxembourg,2021-04,5563.0,50.0,100593.0,71236.0
3510,Europe,Luxembourg,2021-05,2727.0,19.0,154924.0,85314.0
3511,Europe,Luxembourg,2021-06,855.0,3.0,200737.0,111357.0
3512,Europe,Luxembourg,2021-07,3083.0,4.0,158442.0,52306.0
3513,Europe,Luxembourg,2021-08,1890.0,8.0,52673.0,13401.0
3514,Europe,Luxembourg,2021-09,2459.0,5.0,26450.0,11833.0
3515,Europe,Luxembourg,2021-10,3464.0,8.0,42259.0,15167.0
3516,Europe,Luxembourg,2021-11,7498.0,32.0,82646.0,13111.0
3517,Europe,Luxembourg,2021-12,14585.0,40.0,161990.0,17542.0
3518,Europe,Luxembourg,2022-01,54219.0,37.0,154810.0,11685.0
3519,Europe,Luxembourg,2022-02,25192.0,39.0,38250.0,3210.0
3520,Europe,Luxembourg,2022-03,32654.0,45.0,11791.0,1029.0
3521,Europe,Luxembourg,2022-04,20033.0,26.0,4094.0,298.0
3522,Europe,Malta,2020-03,169.0,0.0,0.0,0.0
3523,Europe,Malta,2020-04,296.0,4.0,0.0,0.0
3524,Europe,Malta,2020-05,153.0,5.0,0.0,0.0
3525,Europe,Malta,2020-06,52.0,0.0,0.0,0.0
3526,Europe,Malta,2020-07,154.0,0.0,0.0,0.0
3527,Europe,Malta,2020-08,1101.0,3.0,0.0,0.0
3528,Europe,Malta,2020-09,1175.0,23.0,0.0,0.0
3529,Europe,Malta,2020-10,2984.0,27.0,0.0,0.0
3530,Europe,Malta,2020-11,3831.0,77.0,0.0,0.0
3531,Europe,Malta,2020-12,2901.0,82.0,0.0,0.0
3532,Europe,Malta,2021-01,5129.0,48.0,27759.0,23811.0
3533,Europe,Malta,2021-02,4579.0,48.0,51865.0,27765.0
3534,Europe,Malta,2021-03,6551.0,77.0,117759.0,91229.0
3535,Europe,Malta,2021-04,1259.0,21.0,138465.0,86005.0
3536,Europe,Malta,2021-05,243.0,6.0,184146.0,89933.0
3537,Europe,Malta,2021-06,88.0,1.0,150765.0,40426.0
3538,Europe,Malta,2021-07,3672.0,3.0,89059.0,40521.0
3539,Europe,Malta,2021-08,1876.0,18.0,37199.0,14295.0
3540,Europe,Malta,2021-09,978.0,16.0,21576.0,6514.0
3541,Europe,Malta,2021-10,504.0,4.0,61316.0,9784.0
3542,Europe,Malta,2021-11,1782.0,7.0,79997.0,5492.0
3543,Europe,Malta,2021-12,13038.0,8.0,112368.0,8840.0
3544,Europe,Malta,2022-01,15244.0,74.0,141097.0,19820.0
3545,Europe,Malta,2022-02,3558.0,55.0,29517.0,6161.0
3546,Europe,Malta,2022-03,8264.0,33.0,13882.0,3249.0
3547,Europe,Malta,2022-04,11493.0,55.0,15864.0,1467.0
3548,Europe,Moldova,2020-03,353.0,4.0,0.0,0.0
3549,Europe,Moldova,2020-04,3544.0,112.0,0.0,0.0
3550,Europe,Moldova,2020-05,4354.0,179.0,0.0,0.0
3551,Europe,Moldova,2020-06,8362.0,250.0,0.0,0.0
3552,Europe,Moldova,2020-07,8120.0,233.0,0.0,0.0
3553,Europe,Moldova,2020-08,12187.0,217.0,0.0,0.0
3554,Europe,Moldova,2020-09,16122.0,325.0,0.0,0.0
3555,Europe,Moldova,2020-10,22998.0,465.0,0.0,0.0
3556,Europe,Moldova,2020-11,31324.0,519.0,0.0,0.0
3557,Europe,Moldova,2020-12,37454.0,681.0,0.0,0.0
3558,Europe,Moldova,2021-01,14986.0,453.0,0.0,0.0
3559,Europe,Moldova,2021-02,25649.0,511.0,0.0,0.0
3560,Europe,Moldova,2021-03,44788.0,1011.0,40321.0,40321.0
3561,Europe,Moldova,2021-04,20596.0,852.0,106994.0,89897.0
3562,Europe,Moldova,2021-05,4349.0,295.0,269499.0,209933.0
3563,Europe,Moldova,2021-06,1548.0,87.0,310156.0,112991.0
3564,Europe,Moldova,2021-07,2744.0,61.0,315666.0,95748.0
3565,Europe,Moldova,2021-08,8048.0,146.0,47252.0,12165.0
3566,Europe,Moldova,2021-09,26866.0,376.0,0.0,0.0
3567,Europe,Moldova,2021-10,43376.0,1013.0,397427.0,323535.0
3568,Europe,Moldova,2021-11,26006.0,1329.0,80899.0,64292.0
3569,Europe,Moldova,2021-12,12381.0,571.0,0.0,0.0
3570,Europe,Moldova,2022-01,64543.0,367.0,0.0,0.0
3571,Europe,Moldova,2022-02,61102.0,574.0,0.0,0.0
3572,Europe,Moldova,2022-03,11642.0,215.0,0.0,0.0
3573,Europe,Moldova,2022-04,3544.0,58.0,0.0,0.0
3574,Europe,Monaco,2020-02,1.0,0.0,0.0,0.0
3575,Europe,Monaco,2020-03,51.0,1.0,0.0,0.0
3576,Europe,Monaco,2020-04,43.0,3.0,0.0,0.0
3577,Europe,Monaco,2020-05,4.0,0.0,0.0,0.0
3578,Europe,Monaco,2020-06,4.0,0.0,0.0,0.0
3579,Europe,Monaco,2020-07,17.0,0.0,0.0,0.0
3580,Europe,Monaco,2020-08,34.0,0.0,0.0,0.0
3581,Europe,Monaco,2020-09,76.0,1.0,0.0,0.0
3582,Europe,Monaco,2020-10,141.0,0.0,0.0,0.0
3583,Europe,Monaco,2020-11,250.0,1.0,0.0,0.0
3584,Europe,Monaco,2020-12,266.0,0.0,0.0,0.0
3585,Europe,Monaco,2021-01,614.0,10.0,0.0,0.0
3586,Europe,Monaco,2021-02,467.0,11.0,0.0,0.0
3587,Europe,Monaco,2021-03,332.0,4.0,18081.0,9750.0
3588,Europe,Monaco,2021-04,166.0,4.0,7023.0,3539.0
3589,Europe,Monaco,2021-05,50.0,0.0,4925.0,3213.0
3590,Europe,Monaco,2021-06,73.0,1.0,6580.0,3340.0
3591,Europe,Monaco,2021-07,312.0,0.0,6197.0,3709.0
3592,Europe,Monaco,2021-08,312.0,0.0,5076.0,2379.0
3593,Europe,Monaco,2021-09,113.0,0.0,2098.0,742.0
3594,Europe,Monaco,2021-10,100.0,3.0,0.0,0.0
3595,Europe,Monaco,2021-11,324.0,0.0,0.0,0.0
3596,Europe,Monaco,2021-12,1247.0,2.0,15160.0,2203.0
3597,Europe,Monaco,2022-01,3198.0,9.0,0.0,0.0
3598,Europe,Monaco,2022-02,1176.0,4.0,0.0,0.0
3599,Europe,Monaco,2022-03,1399.0,3.0,0.0,0.0
3600,Europe,Monaco,2022-04,919.0,3.0,0.0,0.0
3601,Europe,Montenegro,2020-03,109.0,2.0,0.0,0.0
3602,Europe,Montenegro,2020-04,213.0,5.0,0.0,0.0
3603,Europe,Montenegro,2020-05,2.0,2.0,0.0,0.0
3604,Europe,Montenegro,2020-06,224.0,3.0,0.0,0.0
3605,Europe,Montenegro,2020-07,2525.0,36.0,0.0,0.0
3606,Europe,Montenegro,2020-08,1762.0,52.0,0.0,0.0
3607,Europe,Montenegro,2020-09,5937.0,69.0,0.0,0.0
3608,Europe,Montenegro,2020-10,7569.0,132.0,0.0,0.0
3609,Europe,Montenegro,2020-11,16924.0,198.0,0.0,0.0
3610,Europe,Montenegro,2020-12,12982.0,183.0,0.0,0.0
3611,Europe,Montenegro,2021-01,13412.0,123.0,0.0,0.0
3612,Europe,Montenegro,2021-02,14175.0,198.0,1288.0,1288.0
3613,Europe,Montenegro,2021-03,15384.0,271.0,21103.0,17830.0
3614,Europe,Montenegro,2021-04,6171.0,221.0,39354.0,21038.0
3615,Europe,Montenegro,2021-05,2234.0,89.0,148975.0,92324.0
3616,Europe,Montenegro,2021-06,629.0,29.0,78140.0,18065.0
3617,Europe,Montenegro,2021-07,1675.0,17.0,41108.0,25595.0
3618,Europe,Montenegro,2021-08,13458.0,94.0,64452.0,34451.0
3619,Europe,Montenegro,2021-09,16114.0,199.0,60615.0,32643.0
3620,Europe,Montenegro,2021-10,12815.0,180.0,45724.0,14209.0
3621,Europe,Montenegro,2021-11,13062.0,204.0,29520.0,17051.0
3622,Europe,Montenegro,2021-12,12658.0,105.0,104238.0,9390.0
3623,Europe,Montenegro,2022-01,49741.0,153.0,19483.0,3088.0
3624,Europe,Montenegro,2022-02,10432.0,116.0,9335.0,1579.0
3625,Europe,Montenegro,2022-03,2895.0,22.0,5201.0,1209.0
3626,Europe,Montenegro,2022-04,1774.0,12.0,2725.0,686.0
3627,Europe,Netherlands,2020-02,10.0,0.0,0.0,0.0
3628,Europe,Netherlands,2020-03,13610.0,1039.0,0.0,0.0
3629,Europe,Netherlands,2020-04,26246.0,3769.0,0.0,0.0
3630,Europe,Netherlands,2020-05,6756.0,1163.0,0.0,0.0
3631,Europe,Netherlands,2020-06,3790.0,157.0,0.0,0.0
3632,Europe,Netherlands,2020-07,4448.0,57.0,0.0,0.0
3633,Europe,Netherlands,2020-08,16745.0,79.0,0.0,0.0
3634,Europe,Netherlands,2020-09,53159.0,187.0,0.0,0.0
3635,Europe,Netherlands,2020-10,235923.0,989.0,0.0,0.0
3636,Europe,Netherlands,2020-11,167902.0,1984.0,0.0,0.0
3637,Europe,Netherlands,2020-12,278031.0,2058.0,0.0,0.0
3638,Europe,Netherlands,2021-01,176896.0,2566.0,351306.0,348876.0
3639,Europe,Netherlands,2021-02,110993.0,1565.0,1031214.0,756246.0
3640,Europe,Netherlands,2021-03,188081.0,975.0,1091781.0,693436.0
3641,Europe,Netherlands,2021-04,221747.0,610.0,2553548.0,2105513.0
3642,Europe,Netherlands,2021-05,149857.0,476.0,4582191.0,2857059.0
3643,Europe,Netherlands,2021-06,34249.0,127.0,5690371.0,3158850.0
3644,Europe,Netherlands,2021-07,182142.0,83.0,5482787.0,2349092.0
3645,Europe,Netherlands,2021-08,77016.0,200.0,2118186.0,304372.0
3646,Europe,Netherlands,2021-09,61445.0,175.0,629623.0,239467.0
3647,Europe,Netherlands,2021-10,135194.0,250.0,555567.0,218891.0
3648,Europe,Netherlands,2021-11,522039.0,1003.0,641231.0,220015.0
3649,Europe,Netherlands,2021-12,487233.0,1510.0,3235765.0,66783.0
3650,Europe,Netherlands,2022-01,1394075.0,357.0,5424072.0,98169.0
3651,Europe,Netherlands,2022-02,1907723.0,304.0,494142.0,33642.0
3652,Europe,Netherlands,2022-03,1497810.0,434.0,204887.0,7341.0
3653,Europe,Netherlands,2022-04,183449.0,247.0,176372.0,4799.0
3654,Europe,North Macedonia,2020-02,1.0,0.0,0.0,0.0
3655,Europe,North Macedonia,2020-03,328.0,9.0,0.0,0.0
3656,Europe,North Macedonia,2020-04,1136.0,68.0,0.0,0.0
3657,Europe,North Macedonia,2020-05,761.0,56.0,0.0,0.0
3658,Europe,North Macedonia,2020-06,4108.0,169.0,0.0,0.0
3659,Europe,North Macedonia,2020-07,4420.0,184.0,0.0,0.0
3660,Europe,North Macedonia,2020-08,3587.0,117.0,0.0,0.0
3661,Europe,North Macedonia,2020-09,3636.0,136.0,0.0,0.0
3662,Europe,North Macedonia,2020-10,13595.0,255.0,0.0,0.0
3663,Europe,North Macedonia,2020-11,30306.0,769.0,0.0,0.0
3664,Europe,North Macedonia,2020-12,21451.0,740.0,0.0,0.0
3665,Europe,North Macedonia,2021-01,9364.0,352.0,0.0,0.0
3666,Europe,North Macedonia,2021-02,10094.0,282.0,0.0,0.0
3667,Europe,North Macedonia,2021-03,27235.0,644.0,7735.0,7735.0
3668,Europe,North Macedonia,2021-04,22345.0,1074.0,53868.0,53868.0
3669,Europe,North Macedonia,2021-05,2905.0,558.0,254178.0,172905.0
3670,Europe,North Macedonia,2021-06,412.0,71.0,226918.0,87307.0
3671,Europe,North Macedonia,2021-07,696.0,9.0,361884.0,192206.0
3672,Europe,North Macedonia,2021-08,20114.0,445.0,349029.0,208558.0
3673,Europe,North Macedonia,2021-09,14914.0,730.0,260173.0,64400.0
3674,Europe,North Macedonia,2021-10,11144.0,464.0,92128.0,17172.0
3675,Europe,North Macedonia,2021-11,13033.0,449.0,88460.0,24619.0
3676,Europe,North Macedonia,2021-12,9464.0,379.0,60653.0,14101.0
3677,Europe,North Macedonia,2022-01,43852.0,449.0,49702.0,6378.0
3678,Europe,North Macedonia,2022-02,28361.0,601.0,21681.0,2439.0
3679,Europe,North Macedonia,2022-03,8717.0,211.0,12800.0,1117.0
3680,Europe,North Macedonia,2022-04,3250.0,56.0,6284.0,456.0
3681,Europe,Norway,2020-02,15.0,0.0,0.0,0.0
3682,Europe,Norway,2020-03,4626.0,39.0,0.0,0.0
3683,Europe,Norway,2020-04,3097.0,171.0,0.0,0.0
3684,Europe,Norway,2020-05,702.0,26.0,0.0,0.0
3685,Europe,Norway,2020-06,439.0,14.0,0.0,0.0
3686,Europe,Norway,2020-07,361.0,5.0,0.0,0.0
3687,Europe,Norway,2020-08,1542.0,9.0,0.0,0.0
3688,Europe,Norway,2020-09,3245.0,10.0,0.0,0.0
3689,Europe,Norway,2020-10,6304.0,8.0,0.0,0.0
3690,Europe,Norway,2020-11,15819.0,50.0,0.0,0.0
3691,Europe,Norway,2020-12,13417.0,104.0,2417.0,2417.0
3692,Europe,Norway,2021-01,13399.0,128.0,130862.0,109268.0
3693,Europe,Norway,2021-02,8040.0,58.0,381979.0,230562.0
3694,Europe,Norway,2021-03,25073.0,51.0,493190.0,366527.0
3695,Europe,Norway,2021-04,16891.0,83.0,790769.0,700187.0
3696,Europe,Norway,2021-05,12146.0,27.0,917156.0,263427.0
3697,Europe,Norway,2021-06,6200.0,12.0,1538929.0,1006557.0
3698,Europe,Norway,2021-07,6311.0,5.0,1201179.0,940725.0
3699,Europe,Norway,2021-08,22547.0,15.0,1542688.0,265801.0
3700,Europe,Norway,2021-09,29257.0,47.0,877555.0,297604.0
3701,Europe,Norway,2021-10,17849.0,39.0,194374.0,34204.0
3702,Europe,Norway,2021-11,60563.0,155.0,632715.0,32813.0
3703,Europe,Norway,2021-12,126416.0,251.0,1077589.0,39985.0
3704,Europe,Norway,2022-01,386790.0,135.0,1236714.0,27959.0
3705,Europe,Norway,2022-02,461111.0,158.0,217401.0,11615.0
3706,Europe,Norway,2022-03,163800.0,577.0,41238.0,3049.0
3707,Europe,Norway,2022-04,18712.0,353.0,14864.0,1470.0
3708,Europe,Poland,2020-03,2311.0,33.0,0.0,0.0
